cumulative_density,race_group_cumulative_density,oof_cumulative_density,oof_race_group_cumulative_density
0.17945259625230983,0.20293281074725064,0.1784186065553095,0.20150874626419116
0.00034728122737655667,0.0002087682672233818,0.00030386174254047507,0.0002615062761506274
0.42570516419650767,0.4627195274688323,0.4272510405746522,0.46756008799615445
0.00045149284862725186,0.0006257979940028763,0.0004341203239245311,0.00026001040041601634
0.0001041704603569945,0.0,4.340277777777773e-05,0.0
0.004810098335990833,0.007469971233312275,0.004836314592448753,0.007255860847736642
0.29900572646569185,0.35431177291362265,0.2970683663690353,0.35387397264199544
0.00045149284862725186,0.00041395434107616635,0.00047754461044720444,0.0005158028278475374
0.0038655975934746988,0.001243099529921677,0.0038307353067546963,0.001031869612896773
0.15663459774785243,0.15129179913160834,0.15848725100570465,0.1511190983251189
0.0009380099834433603,0.00104327058212162,0.001042303226138042,0.0010378504600851476
0.00017362389079437438,0.00020855057351407705,0.00013021425802238555,0.0
0.00031254695554351364,0.0006374947137273166,0.0003472792050900687,0.0007972526157932389
0.00045149284862725186,0.0008500961983747181,0.0004341203239245311,0.0010626001789890652
0.004530060295042448,0.0016581677317783245,0.004530022734024943,0.0020738169591382207
0.001390098075057672,0.001914048140330056,0.0014335673000348788,0.0018655190945172564
0.3580342022402374,0.24113628062057413,0.3604232606114256,0.23908861661131275
1.016103635205292,1.1646904663358448,1.0086983582707671,1.170401906126694
0.00045149284862725186,0.0008500961983747181,0.0004775450563465451,0.0007989515776730962
6.944570707070703e-05,0.00020639834881320962,8.68075282297568e-05,0.0002590002590002591
0.002295305969741893,0.003516587462865989,0.002260488523730909,0.003881462043014072
0.6615003015295063,0.7792287434016645,0.6604815922435298,0.7811624738422441
0.0019469800157388042,0.002979856906136775,0.00169456142301197,0.0023943720404136478
0.008606418880039855,0.015035310729815248,0.00852685683390593,0.014601595731145302
0.34554680685880845,0.23296519001311525,0.3473461840307606,0.23814569186057724
0.6388458865154971,0.4407653249196205,0.6332476071736923,0.4450642063079095
0.001390098075057672,0.000621005185286321,0.0014335673000348788,0.000516739868251873
0.3412407442104038,0.3971375446208255,0.3401033917204469,0.3995333679258416
0.0012857408722386627,0.0014882659301352476,0.0013031168829894875,0.0013320230625967983
0.0027484617867839975,0.0031380662063206903,0.002826929472171141,0.002627825351635787
0.00034728122737655667,0.00020639834881320962,0.0003472808646134373,0.0
0.00045149284862725186,0.0008500961983747181,0.0004341215713351441,0.000801089593445299
1.5041274795854596,1.6109674760673178,1.49673179359626,1.5866496888880792
0.00045149284862725186,0.00041284135326225056,0.0004775450563465451,0.0005180709750894738
1.5922950226654746,1.6978838415055055,1.6224148489201229,1.7399263311102593
0.0015640670695126085,0.001880997760983832,0.0016075452632215077,0.002334818712195708
0.00034728122737655667,0.00020639834881320962,0.0003472797856051017,0.00025740025740025744
1.093585373547676,1.160231572846651,1.0829765345624123,1.1522435355454954
0.9077175557110426,0.9588507663968212,0.9039300000664596,0.9587726513826373
0.8244951195321025,0.8442395783017936,0.8260542901596855,0.8564455463949399
0.016757699498974415,0.02149361863505651,0.01595298351930582,0.02000128502347862
0.0022604635746856423,0.0031932558944007673,0.0022169372562823,0.003459384225880266
0.21805992629954948,0.2675288202901447,0.21611357822601265,0.2662763834484964
0.0003820169431018441,0.00041758514172667596,0.0003906995170799909,0.0005200962755491354
0.05198983454267574,0.06304620991515363,0.05227824503998895,0.05806744618300495
0.7420980703531398,0.8755373271850457,0.7445756370991408,0.8788214972403926
0.0002083525939207138,0.0004249469570265029,0.00017362342113826516,0.00026343519494204424
0.4279812966738308,0.4161075861892011,0.42811060001457235,0.418730022004762
0.00048623305081423366,0.0008500961983747181,0.00047754595048478014,0.000801089593445299
0.20773313748914224,0.13502257797220538,0.2057894161252014,0.1333149417864524
0.0006599588028328645,0.0014882659301352476,0.0006947038056269277,0.0013320230625967983
0.0025392652901220186,0.0027187444523258174,0.0025653623091797164,0.0031149491969139093
0.0009380099834433603,0.00104327058212162,0.0009119392210388836,0.0013159218543177054
0.06098626205152825,0.07906261276356995,0.060786085923036325,0.07849917670671688
0.2261297679393187,0.24945608662259658,0.2239942529352428,0.24648384380253965
0.6068999959636628,0.6087073821012483,0.606412478267186,0.6117346008580201
0.494545110856376,0.4935355444126447,0.49753994692284287,0.4955829228302329
0.001111851550775581,0.00020699648105982203,0.0011292261024571652,0.0002596728122565565
1.9917499345667649,2.261710429072674,1.98085275564006,2.2594912142449552
0.0007642146301620166,0.0,0.0007381498349142767,0.0
0.0007294609362551316,0.0,0.0007815889821126253,0.0
0.17726147935614356,0.22048006722861702,0.1797091454728252,0.22358696693738453
6.944570707070703e-05,0.0,8.680753002456547e-05,0.0
0.004390100293373526,0.0014505823498762106,0.003961852079970508,0.0010359266429052624
0.3603760505130482,0.3407583101116916,0.358967520889626,0.33304803256717436
0.306823902486123,0.20587752214447014,0.30617090676959025,0.20349604815708267
0.748764193486247,0.7613245436173066,0.7491907608945282,0.7648464223421694
0.23520798201927626,0.2070021980357582,0.23443842212456725,0.2040074958210548
0.000972774541471533,0.0014882659301352476,0.0010857655442565422,0.001602997976554467
0.00034728122737655667,0.0006374947137273166,0.0003472797856051017,0.0005339782396891909
0.16864995321802595,0.21155014553605347,0.16808909969681554,0.21123079169755019
0.0007642146301620166,0.0014882659301352476,0.0007815844452485932,0.0013291773076940408
0.4309748602705924,0.42030854658630495,0.4327600804747368,0.42806092320961603
0.04655996641950197,0.05609612929097053,0.046321953150975724,0.05941232506058242
0.023812281158657345,0.011116468996312077,0.023224576895475635,0.012611307213064783
0.000972774541471533,0.0010443752177320003,0.0009553937239791192,0.0005247356761964373
0.0018425241369143248,0.0020903261194450697,0.0019121655561468525,0.001838332268387274
0.021630266354633026,0.025859999704290728,0.021135387107001996,0.02355030156688344
0.003655948741948371,0.001243099529921677,0.0036995315956582274,0.0012995108966687055
3.472222222222221e-05,0.0,4.3402777777777725e-05,0.0
0.23107486616568448,0.28267030605915594,0.22908700152986658,0.28132086226415276
0.0,0.0,0.0,0.0
0.00034728122737655667,0.0,0.0003472797856051017,0.0
0.5122335430042768,0.5044366438126155,0.5160379832555226,0.5030669542943726
0.0,0.0,0.0,0.0
0.4530514979447694,0.4925639291841366,0.455017408051229,0.4995294625839357
0.19960351274014143,0.2015020576146625,0.1983452641743025,0.199533948522934
0.43000418737319124,0.5000298453756519,0.4300899384765002,0.49612227932866937
0.001772897426282566,0.0020903261194450697,0.0018250896560693612,0.0025947508409256523
0.8634230872474299,0.8956564629201246,0.8680681252780055,0.9108751974435152
0.002434697795555652,0.0027187444523258174,0.0026960726221334002,0.003126358163700679
0.060828294791648356,0.07403375066165291,0.061563742262701636,0.07283530428979813
0.0016684729526014418,0.0018790554264314337,0.0017380932310543235,0.0021066909963874552
0.29047218398077856,0.2915237014029324,0.2877259097352803,0.28543385843569963
0.00017362389079437438,0.00020695364238410588,0.00013021446765940976,0.00025726781579624375
0.000555718354105818,0.0,0.00047754452906398283,0.0
0.14706222954160092,0.18330406928944817,0.14584487833351958,0.1847499422866463
0.4294756447363859,0.4182034411635681,0.43188453451386033,0.4171431099507863
0.0030275174857109883,0.004397913348436086,0.002914179142362183,0.004196044036503367
0.25314059132288425,0.25483381142725425,0.2530126634257685,0.26086362423049525
0.0221021688218056,0.026298754348078542,0.02298843620301223,0.028272302906104326
0.0014944733738387354,0.000621005185286321,0.0015205751629112064,0.0007720273204556364
1.2568831224433425,1.3039366731615125,1.249663608970274,1.2687697950113221
0.6369038277841504,0.6342995321381943,0.6390948265714611,0.6302346475656057
0.14303340893681105,0.08546026317119552,0.14385386254392854,0.08579617378192499
0.0026089882956031054,0.0027187444523258174,0.0025218696152819815,0.0028817158667327094
0.25248153989963107,0.295319182721262,0.2499158954651054,0.29201585035811367
0.0002083525939207138,0.0002087682672233818,0.00026044674279209227,0.0002615062761506274
1.012946614798283,1.0771853460458947,1.013083926137865,1.0584841529799678
0.001877340639905382,0.0018790554264314337,0.0020862429762287396,0.0020773379275439824
0.8378217634150158,0.8665345245399366,0.8352719506525635,0.8443317462307126
0.9099734984253353,0.9720875982729801,0.9039827055263628,0.9761002030902445
0.6346942679997104,0.44009422493101513,0.6289766695311398,0.4450642063079095
0.0,0.0,0.0,0.0
0.0009380099834433603,0.0012391632223527384,0.0009988393624840652,0.001555224293205973
0.1609319071263321,0.19977256188303877,0.16079775339496238,0.20021964751672655
0.8471458847549912,0.9078278997089091,0.851045977037812,0.8957382972273867
0.001772897426282566,0.002894704873793385,0.0018686426175114578,0.0028407750659685304
0.0012857408722386627,0.000621005185286321,0.0011727066705602641,0.00025967281225655663
0.09439710954287804,0.04703728552965201,0.09563245441932586,0.04480984468755631
0.00034728122737655667,0.0006257979940028763,0.00030386174254047507,0.00026001040041601634
0.18124376592215738,0.20545685120284177,0.18343815961900242,0.21081038919924647
0.0006599588028328645,0.0,0.0005644007399878421,0.0
0.000555718354105818,0.000621005185286321,0.0006078325266034805,0.000516739868251873
0.14185512450924845,0.12085002233444886,0.1434251747600835,0.1259554711367564
0.4659292061960116,0.5051510748967205,0.46606843118330316,0.5035785440175722
0.0012161793079645431,0.001859524740978317,0.001172710267761339,0.0015480935810363759
0.0039005474906290576,0.005117663189493865,0.004442297263509203,0.005898366856438983
1.064864015936445,1.1103430448074827,1.065978991301283,1.1192711558127433
0.2879427886620752,0.332470334526873,0.2898346940833562,0.34085947765474206
0.16601325243353657,0.10598214870935908,0.1637535318068448,0.10600376047122413
0.010764001825417752,0.018217891697053585,0.010692867270957028,0.017779527694190257
0.004320134987723349,0.0014505823498762106,0.004267771951044504,0.0012901686194032687
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00034728122737655667,0.0,0.00034727927745131093,0.0
0.000277814094984314,0.0002087682672233818,0.00026044773486510564,0.00026232948583420777
0.0007642146301620166,0.0006193360848484626,0.0008250343762932153,0.0005148699136296871
0.17904415448841984,0.11569503151539795,0.17633018827570168,0.11464379967015023
0.3262338488231512,0.38261588014191367,0.32470989163334707,0.38076129564294403
0.0013205246124016867,0.001462552273627968,0.0013031181029592896,0.0013105037353793648
0.0001041704603569945,0.00020855057351407705,0.00013021426045282773,0.00026034886748242653
0.00048623305081423366,0.00041284135326225056,0.00047754595048478014,0.00025740025740025744
0.3841568673364152,0.3809978615317549,0.38601087551276075,0.3745506234007306
0.000277814094984314,0.0004171484159704736,0.0002604470285058407,0.0002593360995850622
0.05870104055223459,0.04402293060105463,0.05954191507283064,0.04676908163558132
0.4050446938186661,0.40275636274391363,0.4076341342622523,0.39766025251446563
0.0007642146301620166,0.0014882659301352476,0.0008250343762932153,0.001602997976554467
0.5417441035102112,0.5790238466892673,0.539491845172984,0.5741136366068389
0.00045149284862725186,0.0,0.0004341215713351441,0.0
0.0027833359186551707,0.0029255648598908875,0.0028268755749764687,0.0028692109796842917
0.4703355485494681,0.5387300399122514,0.47013915026704906,0.5364281770346376
0.0027833359186551707,0.0031380662063206903,0.0028268755749764687,0.003635616000516047
0.3480467350025545,0.40542912660650393,0.3509596920425931,0.4102006536555186
0.5512909049766267,0.6447776254230488,0.5479791929641112,0.6339518037039109
0.00045149284862725186,0.0008500961983747181,0.00043412305430263137,0.0007905442622418223
0.8180772000301627,0.8854754824320513,0.8126753775713077,0.8915988755391613
0.21237343805237135,0.23613823909289514,0.2148119106560945,0.24117557292600575
1.2168586096606613,1.2615851715425777,1.2289749380447628,1.2687069189836626
0.0002083525939207138,0.0002087682672233818,0.00017362342113826516,0.00026232948583420777
0.0007989700849086394,0.00020699648105982203,0.0007815929396446658,0.00025879917184265007
0.45789686621483744,0.4972768611170721,0.45675745266995255,0.4955626383393351
0.004565056429366521,0.007052583981958658,0.004530022734024943,0.006734739896385379
3.472222222222221e-05,0.0,4.340277777777773e-05,0.0
0.6109370450150705,0.7124417759768834,0.6126086004108673,0.7071308446076395
0.1576077310268451,0.18006601407991468,0.15958654133987935,0.1815254574195619
1.2677364712334667,1.320277612668426,1.2564036721562308,1.2942328118340876
0.000972774541471533,0.00020699648105982203,0.0009119279684349179,0.0
0.09729373485992601,0.0771023401430388,0.09615749031497986,0.07624770588512225
0.001772897426282566,0.002894704873793385,0.001694586577081404,0.0031034068280818847
0.018772748982052893,0.01567326798642707,0.0183757160567277,0.01575694083028217
0.00045149284862725186,0.0008500961983747181,0.0004775450563465451,0.0007989515776730962
1.1022978398213819,0.7889259879211299,1.1065775919785619,0.8043521782160384
0.307971051963859,0.3524155022790939,0.31109320936565243,0.34908559969272446
0.19413950149965783,0.23944614159210723,0.19622769346850855,0.24145720934814027
0.1629971422732197,0.15837879204482092,0.16414567154142592,0.1571899629387476
0.00045149284862725186,0.00041395434107616635,0.00047754461044720444,0.0005158028278475374
0.002086284435041622,0.0025091981405474324,0.0017815850834863717,0.002098048045341301
1.0196019229230608,1.0676273201455568,1.0246054497829875,1.0829008685586774
0.00045149284862725186,0.0,0.0004341215713351441,0.0
1.2732617760716693,1.3265697774321912,1.277139998827682,1.3550133438801286
0.00045149284862725186,0.0006257979940028763,0.0004775450563465451,0.0007812752703788687
6.944570707070703e-05,0.0,8.680752760234438e-05,0.0
0.0007294609362551316,0.000621005185286321,0.0006947094814888104,0.0007720273204556364
0.00017362389079437438,0.00020639834881320962,0.0002170338749721832,0.0002576655501159493
0.002364997406585568,0.0031932558944007673,0.0023040432462582525,0.003459384225880266
0.00031254695554351364,0.0004171484159704736,0.0003472792050900687,0.0005215863173603217
0.00212111591086437,0.001035298371595543,0.0018251019616950873,0.0010319253802185636
0.11117462306753755,0.05844599075806301,0.10918227389215726,0.05733350469361946
0.2727392613464641,0.2764786546542788,0.26997217346453023,0.27119659732942497
0.001459679578269609,0.0018790554264314337,0.0016075463346574234,0.0020773379275439824
0.00045149284862725186,0.00041284135326225056,0.0004775450563465451,0.0005180709750894738
0.004880132522864468,0.0037643501692461692,0.004399033254578312,0.003922344109006731
0.0012857408722386627,0.001859524740978317,0.0013031168829894875,0.001814744630909853
0.00045149284862725186,0.0,0.0004341215713351441,0.0
1.176448792141143,1.2643718218850852,1.1671809553689647,1.2670365120208849
0.13628753942742428,0.17184485601729155,0.13796715626542438,0.17260740428774143
0.8051050831548674,0.822133367767718,0.8056580922272807,0.8238375187701177
0.0011466255472426543,0.0014882659301352476,0.001259644074155139,0.001602997976554467
0.0006599588028328645,0.0006257979940028763,0.0005644007399878421,0.00026001040041601634
0.6193858263572956,0.7259476703638464,0.6210565943057406,0.7207529459251584
0.8753813120869313,0.9033097830321104,0.872781320502301,0.899662691217625
0.0007642146301620166,0.00104327058212162,0.0007815844452485932,0.0010434915390951944
0.15755902392833296,0.1524651164699545,0.15719496969498456,0.15702919076986405
0.8220001039571103,0.5694147423703151,0.8259185808973714,0.576811638836121
0.19366512707998368,0.16572752058590381,0.1956982660874787,0.1686858431691778
0.588973652496818,0.6382624532924961,0.5904640032484788,0.632762724188075
1.9198297225155343,1.9349889491114591,1.9338477892581791,2.053437697579486
0.0002083525939207138,0.00020855057351407705,0.0002170338620999741,0.00026034886748242653
0.00045149284862725186,0.00041395434107616635,0.0004341203239245311,0.00025967281225655663
0.0018425241369143248,0.0008281139296206954,0.002042708902327299,0.0010418682982807125
0.9044784666987096,0.9623554162333976,0.9002258406562063,0.9704749003924513
0.008429999949730285,0.0060788645444834165,0.007954754928842324,0.00576321288479429
0.04316510327001342,0.031001369566577737,0.04345131694936145,0.031126864923163668
0.0030275174857109883,0.001243099529921677,0.002609003678717569,0.0010359266429052624
0.0002083525939207138,0.00020639834881320962,0.0002170338620999741,0.0002590002590002591
0.0,0.0,0.0,0.0
6.944570707070703e-05,0.0,0.0,0.0
0.006002034170528427,0.008556670772835446,0.0060195022577567035,0.008754626735330402
0.07907045696110611,0.03961938659906478,0.0783892565963439,0.04015328882309074
0.000555718354105818,0.00041284135326225056,0.0006078316882044692,0.0005154007960799145
0.002504407197044461,0.001035710466325008,0.0027832461882332155,0.001035339735320751
0.00034728122737655667,0.00020639834881320962,0.0003472808646134373,0.0
0.004075333178113176,0.006427059345845138,0.004529764403194681,0.007243503496674894
0.00034728122737655667,0.0,0.0003472797856051017,0.0
6.944570707070703e-05,0.0,8.680753002456547e-05,0.0
0.00048623305081423366,0.000621005185286321,0.0004341203239245311,0.00025967281225655663
0.00045149284862725186,0.0006257979940028763,0.00043412305430263137,0.0007892913856891824
1.260112323006105,0.9017162609462034,1.252310928745027,0.9001796008218989
0.037311493782975866,0.04577078664848943,0.03651350912872609,0.046605618401699654
0.0010075409612550759,0.001445890127358207,0.000998851132408987,0.0012898500182905092
0.00031254695554351364,0.0006374947137273166,0.00030386193755831353,0.0005325564874981066
0.3732793830344674,0.3731699685056856,0.37008845467617735,0.3674210608603503
0.0002083525939207138,0.00020695364238410588,0.00017362342113826516,0.00025726781579624375
0.4884969170221558,0.5280202170834215,0.48793287751970293,0.5248619211954105
0.00017362389079437438,0.0004249469570265029,0.00013021425802238555,0.000266951414842499
1.2862295610594348,1.3814486577574632,1.2928213898691248,1.3494564942205372
0.041533767980143736,0.060230831770231766,0.04046379658686375,0.058303750226111645
0.4223120288729317,0.4597550637844151,0.4244229767085535,0.4693685224273348
0.003725822084001776,0.005028907439132869,0.0036559318610869776,0.004474264775229206
0.0006599588028328645,0.000621005185286321,0.0006947063789890792,0.0007812745341039169
0.41075673685208924,0.47940855771893687,0.4104594042197926,0.4773832673768687
0.0001041704603569945,0.0,0.0001302142664885988,0.0
0.2058359582505352,0.1747800424897392,0.2085130769821077,0.17990983587396148
0.0,0.0,0.0,0.0
0.00045149284862725186,0.0,0.0004775450563465451,0.0
0.426142008890829,0.4637929292228022,0.4230172488961463,0.46154790243641824
0.0,0.0,0.0,0.0
0.00045149284862725186,0.0008500961983747181,0.0004341203239245311,0.0010626001789890652
0.001390098075057672,0.0004140587379318652,0.0013031181029592896,0.00025879917184265
1.1527873414914738,1.1692598434137003,1.1605647534125945,1.1794058006266785
0.4318590591794758,0.42083653039714275,0.43119820879800563,0.41907557353978353
0.11506634711323745,0.14774040777054565,0.11452703710070028,0.14733469344893843
0.0,0.0,0.0,0.0
0.24358742192367452,0.21593413695378774,0.2455278449459857,0.22254282274540105
0.00045149284862725186,0.00041395434107616635,0.00043412305430263137,0.0005146086360805113
0.002295305969741893,0.003516587462865989,0.0025653385582680714,0.004129250668866723
0.06332253961663077,0.08126622633540645,0.0637930547115488,0.08426696957477504
0.0005904634932499206,0.0006257979940028763,0.0005644045457299906,0.0007892913856891824
0.5998237967876103,0.6092637421471935,0.599183621186955,0.6075479027704976
0.00212111591086437,0.0025091981405474324,0.0020427664521181993,0.002619210825516056
0.0002083525939207138,0.00020855057351407705,0.0001736230530700152,0.0
0.00017362389079437438,0.0,0.00013021425802238555,0.0
0.0,0.0,0.0,0.0
1.5096909283676898,1.078709324737503,1.5165655044199762,1.0881811455591586
6.944570707070703e-05,0.0,0.0,0.0
6.944570707070703e-05,0.00020639834881320962,0.0,0.0
0.004110297570812027,0.006427059345845138,0.0045735036408628945,0.007243503496674894
0.457522329969853,0.3240535696474199,0.45480351872149116,0.3260336722962572
0.24718363986745448,0.21996153181456476,0.245449220923132,0.2165938761888478
0.00048623305081423366,0.00041284135326225056,0.0005209710759527206,0.0005154007960799145
1.0183267242213319,1.084128395730152,1.0233964449127457,1.0941635824798575
0.457522329969853,0.449188347632924,0.4593430171156658,0.45371730517740033
0.1024070042645333,0.05174901277077921,0.1035465319650594,0.051981489964185446
1.1038301311027385,1.2525061207412154,1.1065775919785619,1.2521570152430894
0.40271318764461966,0.3877530970888025,0.4053313425202583,0.3962017535879815
0.000972774541471533,0.0010443752177320003,0.0009119279684349179,0.0007860137977877435
0.00045149284862725186,0.0008500961983747181,0.00047754461044720444,0.0007972526157932389
0.5993133951098808,0.4160757341417587,0.601221625090759,0.41006567435987246
0.008924135054936123,0.006289861614822539,0.009320401427500905,0.006781974679752171
0.00045149284862725186,0.00041758514172667596,0.0004341215713351441,0.0005200962755491354
0.002086284435041622,0.0025091981405474324,0.0017815850834863717,0.002098048045341301
0.01307394300375487,0.02184707621210424,0.012648356046923373,0.020699456409745267
0.3803440933246266,0.4432520288789099,0.37992888976933104,0.440011808111424
0.5184985831896127,0.3683393545653995,0.5148601596604248,0.368948566344586
0.002086284435041622,0.001035298371595543,0.001999232254681914,0.0005194198803930837
0.0006599588028328645,0.0014882659301352476,0.0005644007399878421,0.0015944218167818819
0.14677668356539386,0.14001281902777868,0.1469095070628464,0.14393900977984417
0.011615590331883165,0.01528783510918823,0.012244594977849093,0.01569677541951393
0.0,0.0,0.0,0.0
0.016111845427698463,0.020624919559679007,0.016844608531371826,0.022545086713469487
3.472222222222221e-05,0.0,0.0,0.0
0.3140924223939833,0.31766061191231043,0.31312098666125254,0.32435831585102093
0.006318034712689892,0.00942009348245308,0.006238925849438484,0.009289940030789458
0.3673971992318399,0.42880786911866087,0.36978451031758414,0.43126994086747666
0.2500333603965348,0.1610749404681534,0.2521346779802983,0.16430517662692617
0.7292190922767918,0.8608100613685207,0.7303519129969317,0.8708777131527476
0.11975323743283878,0.15131606748257564,0.11919493550539947,0.1479581374320318
0.8675272710743042,0.9009041721075353,0.8622402251056354,0.883960380730981
0.18993992950693556,0.1898391172137535,0.18937665338402365,0.1967553556587535
0.0007642146301620166,0.000621005185286321,0.0007381498349142767,0.0007720273204556364
0.3835191869932651,0.36713884047252954,0.38541064545267484,0.37535499877231177
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000555718354105818,0.0006264553811352868,0.00047754452906398283,0.0007847547143503357
0.9923375143307906,1.0461393609705745,0.9851593974264283,1.0390307645683217
0.002364997406585568,0.001035298371595543,0.0023910913288781224,0.0010338540154200876
0.42631686332708935,0.41454211584949235,0.427798986053962,0.4220373860453921
6.944570707070703e-05,0.00021244954323348207,0.0,0.0
0.0,0.0,0.0,0.0
0.0015640670695126085,0.000621005185286321,0.0016075728298659802,0.0007720273204556364
0.10085414181908102,0.050093169851118204,0.09968738768772915,0.05007922275153593
0.008818205241672357,0.015246917639755627,0.00910102002806238,0.016737129456515964
0.7344985401998627,0.7709036475822307,0.7361158708439786,0.7589113112534307
0.00045149284862725186,0.0,0.0004775450563465451,0.0
0.004075333178113176,0.001243099529921677,0.0040055044989605266,0.001031869612896773
0.0,0.0,0.0,0.0
0.00045149284862725186,0.0,0.00047754461044720444,0.0
0.25350048555649424,0.22641364671862468,0.2558143404577684,0.22947848610797092
0.06459464783585088,0.07974887969355855,0.0640241341297294,0.08179499570661902
0.00045149284862725186,0.00041758514172667596,0.00047754461044720444,0.00026191723415400713
0.3352506742325907,0.37377728249811887,0.33742516778602993,0.3763787902457546
0.22213318985204294,0.14736242256029894,0.21986271926512688,0.14564675480292888
0.0015988669754579746,0.0006211958546220112,0.0014770807762826453,0.0005156994300520689
0.0008684864042827612,0.00020699648105982203,0.0007815884109222729,0.0002577984016499099
1.6849247192111971,1.8902656212836888,1.7075568043030251,1.9659235715147036
0.00048623305081423366,0.0008500961983747181,0.0004775476679478538,0.0007905442622418223
0.024760995425672984,0.029260299114166898,0.025319032144669688,0.031158353288091304
0.32426950852711833,0.35752347269258705,0.32304878959869215,0.35618808253533485
0.0006599588028328645,0.0006193360848484626,0.0006947063789890792,0.0005148699136296871
0.03510264283360788,0.02484725873923523,0.034364450459667566,0.022915763771738304
0.0,0.0,0.0,0.0
0.4091535249560112,0.4479354487902609,0.4114386553132232,0.4459813754928358
0.0018425241369143248,0.002894704873793385,0.0019121300812852244,0.002853817548428168
0.3534606891191005,0.33201079889673196,0.35142438697727,0.33080871293311953
0.00045149284862725186,0.0006257979940028763,0.0004341215713351441,0.0005187518723189985
1.1286661519585082,1.1977153608665,1.1206867146960817,1.1875179758753873
0.0,0.0,0.0,0.0
0.00045149284862725186,0.0006257979940028763,0.00043412305430263137,0.0007892913856891824
0.0005209748763751494,0.00041284135326225056,0.0005644008035419701,0.0005180709750894738
0.0002083525939207138,0.0004249469570265029,0.0002170338749721832,0.0005314244028410836
0.0,0.0,0.0,0.0
0.000277814094984314,0.00020695364238410588,0.000303861894955721,0.0002578648788035073
0.0,0.0,0.0,0.0
0.017296589820913148,0.021711030235754904,0.017476858935301487,0.021044640016549335
0.0,0.0,0.0,0.0
0.000555718354105818,0.00041284135326225056,0.000564402338885255,0.00025740025740025744
0.10679180112090585,0.05508263469809904,0.10514428236560464,0.054340506973762547
0.2542210737017853,0.256318557010375,0.25383752773541135,0.26086362423049525
0.0,0.0,0.0,0.0
0.003795705026357919,0.0062186983887215705,0.0037433733224821594,0.0064820947280183295
0.0012857408722386627,0.001859524740978317,0.0011727066705602641,0.0018086657177780138
0.00017362389079437438,0.00020855057351407705,0.00021703384383727135,0.00026001040041601634
0.1218667227263324,0.15510524570144357,0.12377741048775792,0.15652790480109507
0.13754488049825558,0.17440166467059398,0.13667818942754184,0.17538787057152574
0.0015988669754579746,0.0006211958546220112,0.0014770807762826453,0.0005156994300520689
0.0002083525939207138,0.00020855057351407705,0.0001736230530700152,0.0
0.0002083525939207138,0.0,0.00017362342113826516,0.0
0.002295305969741893,0.001035298371595543,0.0025653385582680714,0.0013025814913136845
0.3355375603661348,0.37467153779671086,0.33366856033508746,0.3732180071409559
0.1842790574610428,0.22672726631562956,0.18647439509015243,0.23026570038694616
