survival_probability,race_group_survival_probability,cumulative_hazard,race_group_cumulative_hazard
0.5031365592005703,0.4685539885392193,0.6868936562646392,0.7581039469328611
0.36689194887250076,0.4599339032201952,1.0026878915179738,0.7766724884749493
0.8394849225475917,0.852783878589407,0.17496676266442932,0.15924912984233852
0.21058310509078762,0.2422154351002237,1.5578749052410776,1.41792772115623
0.8212930246323941,0.8359473916229262,0.19687532135327684,0.1791895965582382
0.6193484356452926,0.6259542196224691,0.4790872637858887,0.4684780421497838
0.8408693522966529,0.82589555179022,0.17331897911897576,0.19128696407387932
0.4375007937060781,0.40156801042923296,0.8266767590007922,0.9123783690829648
0.9103733818755629,0.9060884682814592,0.09390045387190359,0.09861833059654806
0.872741210452415,0.8452804181536825,0.13611620414204512,0.16808685087374645
0.5458508006123444,0.6256623012901174,0.6054095995310125,0.46894450824825307
0.3670963636047689,0.3490705098117261,1.0021308942631726,1.0524813433413112
0.8104058987594543,0.8258554360894113,0.21022004724955576,0.19133553761929997
0.46061122137797084,0.4250425326267853,0.7752009293695806,0.8555660382961593
0.7021065902077072,0.7247712992649537,0.35367004857981676,0.3218991231817744
0.8437233865561177,0.8365504355829614,0.16993057915226842,0.17846846678890876
0.13371297551676947,0.10853852948657551,2.012059750093562,2.2206500585630744
0.2820399258946775,0.24735703738626924,1.265706636878894,1.3969224905861217
0.5487213409321712,0.47657520207669296,0.6001645420483012,0.7411297465635265
0.8165605854860231,0.8315620847910159,0.20265416787183935,0.18444931712207188
0.4609427295646216,0.4689163660667226,0.7744814745821291,0.7573308503890149
0.902987526804275,0.9113033210297676,0.10204653872337124,0.09287948320954538
0.17816526465139804,0.16337358915692732,1.7250437063382897,1.8117157426868067
0.8360629169667904,0.8206868434261143,0.1790514091996382,0.19761367539233782
0.2173156095183952,0.24925360081920211,1.526404560344809,1.3892844236278823
0.19974374283845053,0.20699695779851512,1.6107200197903422,1.5750511824502953
0.282655888102681,0.2100732933508303,1.2635250642975893,1.5602987932002348
0.9648457127166842,0.9679525171696133,0.035787073620977584,0.0325722454194039
0.857880654777412,0.888041151473108,0.15329028616508233,0.11873719531471717
0.5356978183306323,0.6166289631548909,0.6241850486616032,0.4834877922769596
0.21510276573199558,0.22254831885019175,1.5366393849017814,1.5026110375807455
0.838959047680187,0.8728313180171653,0.17559338457608067,0.13601296286921272
0.8481603902156767,0.841171362080552,0.16468552166955705,0.17295987985988753
0.5830948430379821,0.5137083053166764,0.5394054248370694,0.6660996739995934
0.8916794235715658,0.8811439906678873,0.11464860161324857,0.1265342263691703
0.5193668462044664,0.5508505315226292,0.6551448127409704,0.5962917742829784
0.8672693933619317,0.8387408299273297,0.14240563147750873,0.17585352377856917
0.8732477266074014,0.867321296952841,0.13553599866829383,0.14234578613045987
0.5497155584591609,0.5334352163978445,0.5983543009701973,0.6284176469204651
0.35300962666572866,0.3612440139089314,1.0412599514129575,1.0182016101870948
0.8494408347527193,0.8812663781152439,0.16317698743780376,0.12639533993304713
0.800052922363469,0.8040149393266736,0.22307740054788364,0.21813742872371852
0.1684932696170195,0.1977244042819723,1.7808594729131608,1.6208811154426321
0.43891442500208333,0.4469914628839777,0.8234508165667352,0.8052157832445128
0.5310681503595188,0.457714013851542,0.632864922548922,0.7815107138066822
0.7448429239761497,0.7959806907619781,0.29458192313298864,0.22818035126869113
0.7941332341529177,0.7522818211539376,0.23050403061189975,0.2846442630653111
0.9446165722056425,0.9390534304578672,0.05697617752237352,0.06288289994662209
0.9491655239933168,0.9466807328615203,0.05217207619971311,0.054793377948848254
0.8916794235715658,0.8679883470385088,0.11464860161324857,0.14157698948274638
0.8988267526197622,0.9074806503621247,0.10666497429443125,0.09708303498546066
0.8628125179234144,0.8919930752674805,0.1475578560844199,0.11429690958530986
0.5211901296349307,0.4472238193374667,0.6516403716795127,0.8046960952827029
0.41825905595887725,0.5090672715678262,0.8716542873259897,0.6751751069841252
0.8465281665426706,0.8592935209828851,0.16661180384241123,0.15164471456932596
0.9153733041789548,0.9070205586799088,0.0884233141996917,0.0975901624426192
0.8748908590370652,0.9016500843574687,0.13365613293333978,0.10352876726986467
0.38832192181507325,0.35204924584765795,0.9459205879661509,1.0439842101932477
0.8989519223428968,0.8890789401718152,0.10652572498073094,0.11756925081669872
0.6221577126359638,0.6074986987869667,0.47456166109062886,0.49840524568418554
0.37848998358373614,0.3422246388766252,0.9715656699059564,1.0722879187231935
0.8648373486531119,0.8676228910378526,0.1452138259704648,0.1419981160553794
0.31965227844361793,0.35413890532328235,1.1405215038623226,1.0380660548934928
0.8791652449780335,0.8529703352691574,0.1287824069538292,0.1590305090363886
0.8138550963144897,0.7966608963750313,0.20597294318169654,0.22732616579481507
0.3510406914495582,0.44446566853924807,1.0468531321799195,0.8108824631432168
0.8139117626689611,0.8291065616325743,0.2059033185248464,0.18740658972824345
0.407385398782942,0.49878564278494847,0.8979956158342968,0.6955788491010372
0.3151515245046922,0.40884426885284836,1.1547017256408034,0.894420956198098
0.8826202684316005,0.885064078384544,0.1248602179512707,0.12209523164103263
0.22318855720961236,0.23072537446667452,1.4997383167712013,1.4665271308318157
0.4930680830555571,0.5254044076646226,0.707108014970133,0.6435870126059651
0.1400657516205493,0.11424367328131416,1.9656433121934616,2.1694216268346658
0.9059682917387415,0.9140408966349088,0.09875097163246409,0.08987996385185706
0.8615719015114991,0.8319418206507997,0.14899676565932302,0.1839927677083465
0.35640121824141485,0.3646375011521655,1.0316981652055368,1.008851566425737
0.7908410324197538,0.8337980226244341,0.23465830180395875,0.18176408506087893
0.9279720425260012,0.9244932301675413,0.07475367323811206,0.0785095508777759
0.29144900884058167,0.3848179108530163,1.2328902152835228,0.9549850153979893
0.5383275288017972,0.5457609642480147,0.6192881144631427,0.6055741935147425
0.13247127439064388,0.15884859203358603,2.0213894541114823,1.8398037818023611
0.856329088754002,0.8256947167114446,0.15510052724318626,0.19153016613627408
0.5808392739027509,0.5651989509931773,0.5432811974017278,0.5705774841657423
0.8391148281034337,0.8729568532121437,0.17540771882448028,0.13586914794680277
0.7119682872147508,0.6873299044098613,0.3397219089908365,0.37494089182022566
0.877005094023181,0.8795576583000758,0.13124247816253454,0.1283361589089293
0.16197497271010924,0.10562456727698463,1.8203134451282463,2.2478642900991352
0.42709718929947904,0.43521972622227034,0.8507436820519944,0.8319042576701362
0.5077819267807803,0.5915894131073831,0.6777032015604193,0.5249424436616285
0.5340716220406653,0.500448892691101,0.6272253253440598,0.6922497979459912
0.8867266000112166,0.8813867475620882,0.12021857416126062,0.12625876235544214
0.8314383106597003,0.8453408748485969,0.1845981735287002,0.16801533078206138
0.1767977535490753,0.20657487169617392,1.7327488350297067,1.577092357495535
0.8775751835685887,0.8510657126914498,0.13059264803193313,0.16126593518611615
0.13185169452644763,0.15817224149059128,2.0260775143393923,1.8440707037055517
0.880737746797166,0.8692182893694173,0.12699537409467535,0.1401609892089271
0.9251550351738871,0.9215460029055043,0.07779394992056865,0.08170258135433243
0.8652790307606841,0.8590109358962689,0.14470324515356373,0.1519736261170235
0.9112611965822887,0.9305500941027883,0.09292570867600146,0.07197936866618129
0.823124896410153,0.8266805497908853,0.194647332334072,0.19033693453036074
0.8973469002596064,0.88732714265826,0.10831275783988482,0.11954154543824247
0.8303776965855596,0.8226589225658019,0.185874625570953,0.1952135960819954
0.5699032161937707,0.4993950798652939,0.5622887287218191,0.6943577532769188
0.44718119501394044,0.4113856581220361,0.8047914085308948,0.8882241635230199
0.8438800516360454,0.829159804334875,0.169744913400668,0.18734237483079183
0.8854104995870374,0.9100363987546116,0.12170390017406385,0.09427068163972396
0.7882390525936719,0.7690321096661508,0.2379538688948659,0.2626225552556889
0.8473340527496244,0.8795728698435945,0.16566026686545915,0.12831886452028024
0.877962241083117,0.851529267048342,0.13015169187188216,0.1607214083034902
0.14691798139718512,0.15329210555388784,1.917880797594258,1.8754099911434303
0.5532480456539097,0.6322199480119916,0.5919488325399833,0.45851792637353156
0.2265073488075416,0.19418856604525828,1.4849778895189694,1.6389256020711258
0.8515133298526262,0.854549721724831,0.1607401244480485,0.1571805900270989
0.870213033243775,0.8577615318546439,0.1390172315108014,0.15342915302658505
0.2882805080988197,0.3815733730539334,1.2438212864089966,0.9634521189548754
0.20762288062632256,0.17639940194004378,1.5720319188006082,1.735004525777757
0.8641551924517387,0.8511737224937777,0.14600290541476654,0.16113903200171062
0.5383900005421481,0.5049167751147179,0.6191720733683923,0.6833616650411122
0.22213952906927525,0.15601375753700347,1.5044495852180615,1.8578110862812853
0.5080412566905684,0.49104619564092544,0.6771926207435182,0.7112170708049124
0.3008715808085013,0.3089813286548632,1.201071747103004,1.174474428975227
0.06512209871868316,0.05677094011786255,2.731491329326172,2.868730701819259
0.9000165690117091,0.8902411251567877,0.10534210581427837,0.11626292580762429
0.883378503579086,0.8778919385514177,0.12400151385011883,0.13023176974230258
0.8368199972576511,0.829363316292273,0.1781462886605862,0.18709696135914555
0.2015926187361486,0.20887035031943085,1.6015063568671721,1.5660415529035498
0.7560063867275254,0.7343991995635286,0.2797054547860064,0.3087025295953928
0.649135482276305,0.6351940791026341,0.4321138286309868,0.4538246904046288
0.8101614306321839,0.7710757991392848,0.2105217540959064,0.2599685974894721
0.9009361008171655,0.9223726055863379,0.10432094418047617,0.08080600952909214
0.930171375662732,0.9454730990252466,0.07238643490520694,0.05606984287458029
0.9254556808220591,0.9319185803227104,0.07746903485526796,0.07050982828143335
0.77571698143399,0.780091922642661,0.2539675399704006,0.2483435167003383
0.5968687992015854,0.528734740543638,0.5160579565733189,0.63726840853003
0.8726804482604162,0.8998850504045216,0.13618582879889526,0.10548824558770027
0.819541306546622,0.782114930003379,0.19901047749668144,0.24575357992197366
0.8899634506486663,0.9136590621951977,0.11657488378610273,0.09029779440814902
0.7977723391835324,0.8394530050618729,0.2259320114787398,0.17500478370761113
0.8945813361756002,0.8714779756300625,0.11139945096024151,0.13756468613708148
0.9181392184856352,0.9142078332644239,0.08540624573618516,0.08969734468494732
0.8759676680645584,0.8701587325067061,0.1324260973289871,0.13907963281856234
0.8767201881434001,0.864843260905788,0.13156739322783523,0.1452069897341754
0.13339372352494203,0.08310923808546906,2.0144501966454174,2.4875994150026117
0.6640686315626502,0.688944043736333,0.4093697740599375,0.37259522500185827
0.8550184171988774,0.8857452801329008,0.15663226969388958,0.1213258639180963
0.8979093737003481,0.9000531483131513,0.10768613592823345,0.10530146372014709
0.39375796329124396,0.35749235743149294,0.9320188648150706,1.0286412948905892
0.9081154750519637,0.9037284251411308,0.09638373329955895,0.10122637839037667
0.34296359455022,0.3775701664333545,1.07013097578682,0.9739988562183618
0.9115150169174072,0.9133870376510987,0.09264721004860085,0.09059556964888518
0.12918017244565858,0.13516931720698375,2.046547163453337,2.001227084864227
0.6525794696003883,0.7184835060934303,0.42682235471037533,0.33061252975517985
0.37071792421506483,0.37895440990907275,0.9923138176473013,0.970339371612571
0.8009632622521632,0.8170926054534818,0.2219401978193312,0.20200284237727598
0.8708191270529195,0.8647881636611577,0.13832098494229988,0.14527069954409946
0.37565461576056447,0.4684199686900112,0.9790851328457726,0.7583900164635841
0.9154157935331783,0.9227122807663812,0.0883768977617916,0.08043781488786644
0.4980364238436984,0.4808952406834642,0.6970820643837113,0.7321058274339884
0.9325057630594977,0.9383779452639586,0.0698799472586015,0.06360248440844692
0.8833375012472309,0.8579718319951549,0.12404793028801893,0.1531840098755626
0.36867588780280885,0.4032496053175516,0.9978373737574132,0.9081995407310446
0.9311001067015504,0.9325732220170853,0.07138848149035477,0.0698076082765458
0.8844862862482367,0.8868937833204921,0.12274827002681611,0.1200300520723832
0.8451736490105207,0.8124323123975017,0.16821317094996469,0.20772267606699304
0.15177348758793452,0.12482755499855745,1.8853660828452374,2.080822054160382
0.36604994058842666,0.34802555096480464,1.0049855051940288,1.0554793795902917
0.5670666147657156,0.6444174693543663,0.5672784957960799,0.4394085185583091
0.9352583259149458,0.9366455909605098,0.06693250345194511,0.06545030632950523
0.46753641296812165,0.45001381906985605,0.7602780445846983,0.7984769876451601
0.8813920810849137,0.8758187859916489,0.1262527110882737,0.13259607475166127
0.8249800002224424,0.8615448074931834,0.1923961350959171,0.14902821334731342
0.6156367428891227,0.6430577148255636,0.4850981924939517,0.44152080010141403
0.8719111598938881,0.8596090734007775,0.13706774111899717,0.15127755889399186
0.2962843665443345,0.2787183708298152,1.2164355880479372,1.2775534305208773
0.8302042704117545,0.8441988339944175,0.18608349954150344,0.16936722683059696
0.9012707088951852,0.8916103467344578,0.10394961267727536,0.11472607285577202
0.9120863711926656,0.919657293978525,0.0920205881369495,0.08375418488193026
0.9319216175539241,0.9286261362552792,0.07050656917025286,0.07404905792197553
0.101085517436974,0.05900824111799608,2.2917884130985184,2.8300781648647204
0.9210631118331255,0.9034451004859123,0.08222671974002826,0.10153993395493327
0.9185015323466974,0.936271989542773,0.0850117060140343,0.06584925759845707
0.7965328065063239,0.8384425345634993,0.22748696214839317,0.17620923368279448
0.3565170371811533,0.2798169277400365,1.031373250140236,1.2736197191524794
0.46459432192891775,0.44704018397076534,0.7665906801391119,0.8051067913827431
0.8762523293995027,0.9027367310536237,0.1321011822636864,0.10232431729468132
0.17700303067766643,0.1622544837091294,1.7315884240822041,1.81858928920886
0.3565170371811533,0.3385129487003856,1.031373250140236,1.0831929341845268
0.5763141502702571,0.5063414848645922,0.5511023671878947,0.6805439660439868
0.16180589923469824,0.24394648244784853,1.8213578149809986,1.4108064119763342
0.3799421351495119,0.3619103815144342,0.9677363137791981,1.0163586626828622
0.8573233591728265,0.8692614365270678,0.15394011629568374,0.14011135140525685
0.8787980522094081,0.8813159751996111,0.1292001548949301,0.12633906218320237
0.2966628008043066,0.22300238958111426,1.2151591360056846,1.5005727919690521
0.7541663456182895,0.7324266920138598,0.2821423177757617,0.31139202226113427
0.8878797925527394,0.8974156221239711,0.11891891390005781,0.10823617738587911
0.8315926946100209,0.8454837385428576,0.1844125077770998,0.16784634377599442
0.7335888811112876,0.7866489627156534,0.30980651476422166,0.23997317490630726
0.3900108767976918,0.4822274433125039,0.9415806510224913,0.7293394021367736
0.33054620183840167,0.254865223414418,1.10700883569845,1.3670204091776352
0.8325389220155953,0.8249077831492992,0.18327530504854733,0.1924836768959318
0.8667864611990861,0.8695349323311098,0.14296262873230994,0.13979677080088496
0.5460535298482055,0.5128547524229106,0.6050382680278117,0.6677626075798118
0.740241705106837,0.7451886423662695,0.3007785175926521,0.2941178814252385
0.9378231064676551,0.9316026270146825,0.06419393361583917,0.07084892108038969
0.7207296498097563,0.7422479291342461,0.32749117760416,0.29807195532633496
0.9274122603961831,0.9289611777573621,0.07535708693081337,0.0736883303231288
0.42359282659621333,0.38750235314847903,0.8589825997792623,0.9480333575659375
0.7739008068850973,0.7783059041579904,0.2563115700843557,0.25063563907872943
0.39712608730275567,0.48902805250485293,0.9235014484604022,0.7153354240671045
0.4624213732031568,0.3858005178128137,0.771278740367022,0.952434836332006
0.24903816855654304,0.3406852478853724,1.390149106889064,1.0767962546792194
0.5642179424692991,0.5939842671787245,0.5723146793082408,0.5209024462013621
0.20970523342703393,0.2412962303342913,1.5620523846520864,1.421729928792736
0.5119114934981254,0.477581068688382,0.6696035331468517,0.7390213561140286
0.8619118929157812,0.8555005823850484,0.14860222593717215,0.15606850489611893
0.3886014024055647,0.37057803401051365,0.9452011331786991,0.9926912383108285
0.9357794073420007,0.9326638463488695,0.0663755061971439,0.06971043635841014
0.9476467779031399,0.959203144613678,0.053773443307266584,0.04165239690298254
0.872903263648605,0.8836275648792619,0.1359305383904447,0.12371961181676308
0.1817274765719975,0.1668058891257399,1.705247095573897,1.7909244831715188
0.8221321259153607,0.8140817111135261,0.19585415971947462,0.2056945358142039
0.36862455351266976,0.3505968302382228,0.9979766230711136,1.0481183474992988
0.9177983477614233,0.9195433760974938,0.08577757723938596,0.08387806248053098
0.9434115836715528,0.9483613550402581,0.05825262956462628,0.0530196731535044
0.8423342578488617,0.8351039753061852,0.17157836269772198,0.1801990405586455
0.5777068537451067,0.5078529215436473,0.5486887124170895,0.67756339784435
0.7549719069946081,0.8043523852893478,0.2810747397040594,0.2177178156633671
0.24786188988778696,0.28095008659406284,1.394883583554874,1.2695782532052093
0.8809012848141227,0.8550507391942053,0.12680970834307492,0.15659446771937777
0.7969211093859895,0.7555444171169527,0.22699958955044214,0.28031670731391545
0.9443097019064915,0.9491830471291153,0.05730109258767423,0.0521536147474113
0.8825793012935031,0.857062525618337,0.1249066343891708,0.1542444043312026
0.46034404974077425,0.44274601379422485,0.7757811348433319,0.8147590056477537
0.6135115325057235,0.6201850927595621,0.48855621711750913,0.47773730878724496
0.8817194305051069,0.8917466689897977,0.12588137958507292,0.11457319011338961
0.4140385146173652,0.44816999655832257,0.8817962790071616,0.8025826619392031
0.4845486754359097,0.4087240738085391,0.7245373874016208,0.8947149867736557
0.8421387897532181,0.8088313353137547,0.17181044488722247,0.2121648690568363
0.8600935007331577,0.8301793172721518,0.15071417386162675,0.18611355661962647
0.08416934742623111,0.14703966249213676,2.4749244688333656,1.917052915724669
0.876415034550752,0.8789789818140584,0.131915516512086,0.12899429305718021
0.6959580012069583,0.7015667152505383,0.3624659635618858,0.3544392802545814
0.41904606633165736,0.45310075849577847,0.8697744215910356,0.7916407532963683
0.8666255435781982,0.8950449798288744,0.14314829448391034,0.1108813051780735
0.6688169652430092,0.6554357521760992,0.4022448508422721,0.42245499404334425
0.959553294050358,0.9502930086356536,0.04128742151213951,0.050984911799555825
0.3766410737290301,0.4111714855777976,0.9764626041044169,0.8887449116575874
0.8366646428663472,0.8709817694246872,0.17833195441218663,0.13813423297475952
0.4045212886219744,0.3865385260590312,0.9050509143951121,0.9505237365975245
0.8808399544995245,0.8693296182227533,0.12687933299992507,0.14003291812960608
0.15660399462923658,0.14267471183447886,1.8540349872626696,1.9471879822952136
0.9344772477740704,0.9313008627467501,0.06776799933414691,0.07117289306522993
0.8787980522094081,0.8671057479234967,0.1292001548949301,0.14259433971602653
0.8740384788695061,0.9009695699247945,0.13463087812924188,0.10428379561251692
0.9012707088951852,0.9033477590433695,0.10394961267727536,0.1016476844833058
0.945428066697171,0.9399438176519674,0.05611747342122166,0.06193517395964652
0.8989101971651927,0.894109805301784,0.10657214141863104,0.11192668662860816
0.9360835055696167,0.937453686286283,0.0660505911318432,0.06458792365248678
0.7175418916888906,0.7392593147220601,0.3319239474236196,0.3021065200961833
0.9365398382126054,0.9222282285645148,0.06556321853389215,0.08096254965359484
0.872822233289544,0.8999982973161219,0.1360233712662449,0.10536240753059156
0.5729800257641099,0.5027266009921701,0.5569044219254073,0.6877087934469598
0.45989555021171896,0.42431372039290854,0.776755880039234,0.857282190759061
0.9311865474143213,0.9326578821745477,0.07129564861455456,0.06971683115264912
0.8005358309338781,0.8417045384475932,0.22247398685518233,0.17232623077772577
0.847452051650387,0.8796677467382928,0.16552101755175885,0.1282110033284728
0.9114092498537444,0.9026864468455126,0.09276325114335111,0.10238002080922544
0.5628577573097231,0.6407095196023108,0.574728334079046,0.4451790923200084
0.5525807734836448,0.6316292268491914,0.593155659925386,0.45945272336919624
0.8421192454385944,0.8088081550982582,0.17183365310617255,0.2121935283664482
0.9047076150556758,0.8953636400854506,0.10014346476946712,0.1105253414540425
