survival_probability,race_group_survival_probability
0.2734354880247232,0.31767833407177676
0.5394025238217874,0.6138318994043683
0.00019314962657738917,0.0008116883116883112
0.0028328611898017003,0.0031014621178555597
0.000321916044295648,0.0
0.30356682977079585,0.2731331168831169
0.463301570950296,0.42105263157894757
0.00045068246201390683,0.0
0.000321916044295648,0.0
0.4090265258820496,0.36730123180291147
0.002510945145506054,0.0018663680477790223
0.000321916044295648,0.0
0.0018671130569147575,0.0022514071294559073
0.0005150656708730364,0.002029220779220778
6.438320885912976e-05,0.0
0.7407932011331442,0.7181784247853678
0.5913597733711051,0.5928705440900566
0.211176925057945,0.19136960600375233
0.000321916044295648,0.0016233766233766224
0.03154777234097346,0.019783501306457636
0.006438320885912956,0.004878048780487799
0.1091939222250837,0.11416280608868311
0.7471027556013388,0.7226406734603458
0.9242853463816633,0.9087284005316792
0.9049060005150659,0.8907975460122696
0.04873808910636104,0.04748376623376625
0.004120525366984288,0.002978160158835212
0.48705897501931494,0.5024368630926008
0.13887458150914236,0.15155526141628076
0.6525238217872777,0.6406734603455919
0.0823461241308267,0.12494461674789552
0.6941153747102758,0.7670416942422241
0.8673705897501932,0.8675422138836778
0.519379345866598,0.5238273921200751
0.5271697141385526,0.492347891004106
0.00012876641771825953,0.0
0.007146536183363377,0.008588957055214709
0.33138037599793985,0.3677447939743022
0.7236672675766154,0.684253246753247
0.0008369817151686844,0.0003732736095558044
0.8013134174607265,0.804502814258912
0.0005150656708730364,0.0008179959100204489
0.826100952871491,0.7974837662337665
0.00012876641771825953,0.00040584415584415555
0.006760236930208599,0.007532122286220644
0.000708215297450425,0.002435064935064934
0.08897759464331706,0.1038854805725971
0.4690316765387591,0.46416510318949333
0.000708215297450425,0.0
0.8518542364151435,0.8453987730061342
0.0016739634303373674,0.0015009380863039378
0.9323976306979138,0.9206543967280161
0.590780324491373,0.6637988087359371
0.000708215297450425,0.0012269938650306736
0.9277620396600574,0.913149350649351
0.6026268349214523,0.5482954545454547
0.25914241565799645,0.2902051621442755
0.0002575328354365186,0.0
0.000708215297450425,0.0003752345215759844
0.0030903940252382197,0.0039875941515285784
0.9415400463559112,0.927353896103896
0.0014808138037599792,0.0011257035647279535
0.5735900077259851,0.574859287054409
0.15889775946433177,0.20469649977846704
0.004699974246716455,0.006134969325153369
0.4782384754056145,0.43784994400895877
0.0005150656708730364,0.0
0.1797579191346897,0.1959100204498976
0.7496137007468447,0.7260171705860394
0.8302858614473337,0.8233128834355822
0.9303373680144222,0.9354596622889305
0.00012876641771825953,0.0
0.8827581766675248,0.9212442091330254
0.8697527684779804,0.8533451484271163
0.08015709502961627,0.12272928666371295
0.0006438320885912954,0.0
0.0014808138037599792,0.0011257035647279535
0.5223409734741175,0.5285777580859549
0.000321916044295648,0.0
0.0006438320885912954,0.0
0.0034123100695338674,0.002316346790205164
0.0002575328354365186,0.0
0.0007725985063095548,0.0003752345215759844
0.3491501416430594,0.3546012269938647
0.5473216585114605,0.49025974025974045
0.0005150656708730364,0.0
0.02968065928405872,0.019036954087346025
0.6342389904712852,0.6327198364008176
0.18658253927375737,0.20204498977505111
0.020473860417203192,0.03322995126273815
0.0008369817151686844,0.0
0.0005150656708730364,0.0
0.19025238217872786,0.1696060037523453
0.4320113314447594,0.38474025974025966
0.002768477980942571,0.0018663680477790223
0.02349987123358228,0.02516233766233767
0.9494591810455834,0.9507278835386337
0.016095802214782375,0.02004089979550101
0.9128251352047387,0.8981331168831171
0.0009657481328869434,0.0003732736095558044
0.046935359258305435,0.04626623376623378
0.0009013649240278137,0.0
0.0014808138037599792,0.00033090668431502333
0.000321916044295648,0.0
0.0030903940252382197,0.0024539877300613472
0.000321916044295648,0.0004089979550102244
0.001931496265773887,0.0011198208286674137
0.3904841617306207,0.380487804878049
0.0008369817151686844,0.0003752345215759844
0.9432783929951066,0.946341463414634
0.9716713881019836,0.964111652636243
0.48886170486737074,0.4907975460122697
0.000321916044295648,0.0
0.1476950811228431,0.12495309568480303
0.000708215297450425,0.0003752345215759844
0.8654390934844196,0.8449675324675323
0.9629152716971415,0.9554192229038853
0.24175894926603136,0.2213883677298311
0.0034123100695338674,0.002316346790205164
0.03038887458150913,0.05449712007089056
0.000321916044295648,0.0004089979550102244
0.5681818181818181,0.6452680344142957
0.08080092711820755,0.07776307081403049
0.9646536183363381,0.9574642126789358
0.5837625547257274,0.6588352084712112
0.0014808138037599792,0.0011257035647279535
0.004699974246716455,0.006899350649350645
0.5768735513778007,0.5730061349693246
0.0009013649240278137,0.0012269938650306736
0.0016095802214782374,0.00033090668431502333
0.24053566829770803,0.268365320979484
0.3735513778006693,0.423229649238915
6.438320885912976e-05,0.0
0.5240793201133148,0.463068181818182
0.011395827968065923,0.014610389610389612
0.0009657481328869434,0.0012269938650306736
0.43040175122328067,0.45768719539211367
0.0077903682719546756,0.005628517823639768
0.9880891063610602,0.9950363997352744
0.000708215297450425,0.0012269938650306736
0.21014679371619863,0.26539654408506874
0.0009013649240278137,0.0003752345215759844
0.5673448364666499,0.536767450541247
0.0002575328354365186,0.0
0.939737316507854,0.9433395872420265
0.5473216585114605,0.5139977603583424
0.5005794488797317,0.5099689853788217
0.7496137007468447,0.713474025974026
0.9674864795261393,0.9697648376259801
0.7318439351017253,0.7388367729831146
0.9441153747102755,0.9306006493506493
0.014872521246458917,0.018813905930470342
0.945403038887458,0.9712111184645931
0.488024723152202,0.5037660611431106
0.003219160442956478,0.002316346790205164
0.0014808138037599792,0.0011198208286674137
0.9279551892866339,0.9135551948051951
0.08775431367499359,0.13026140894993357
0.27465876899304636,0.3185644661054499
0.8255858872006178,0.8133631952220981
0.0030903940252382197,0.0039875941515285784
0.0028328611898017003,0.0031014621178555597
0.2402781354622715,0.26803441429516883
0.7767834148853984,0.7581187010078391
0.7762039660056654,0.8451356717405698
0.16514293072366726,0.14559099437148224
0.0009013649240278137,0.0012269938650306736
0.001931496265773887,0.0008861320336730169
0.002317795518928665,0.0022514071294559073
0.007017769765645118,0.008179959100204484
0.20036054596961125,0.2227001985440107
0.6360417203193409,0.634764826175869
0.0030903940252382197,0.0024539877300613472
0.6852304918877157,0.6599477416946622
0.0016095802214782374,0.0016359918200408979
0.00012876641771825953,0.00040584415584415555
0.0009013649240278137,0.003652597402597402
0.5090780324491373,0.5830575777630709
0.0066958537213494705,0.010957792207792201
0.002897244398660831,0.005681818181818179
0.001030131341746073,0.003652597402597402
0.01925057944887974,0.022727272727272742
0.004249291784702547,0.004907975460122695
0.8635719804275042,0.8559163867114594
0.0016095802214782374,0.0015009380863039378
0.35005150656708756,0.307577454273983
0.000321916044295648,0.0016233766233766224
0.8438063353077521,0.8442776735459665
0.0007725985063095548,0.0003732736095558044
0.00012876641771825953,0.0
0.002317795518928665,0.001772264067346034
0.002897244398660831,0.0018663680477790223
0.006373937677053823,0.00664599025254763
0.532964202935874,0.6082064857710129
0.18832088591295398,0.14781634938409854
0.7868915786762819,0.771183277342292
6.438320885912976e-05,0.0
0.5610352819984546,0.5643527204502817
0.0005150656708730364,0.002029220779220778
0.3497939737316508,0.3112824675324675
0.00012876641771825953,0.0
0.16765387586917327,0.21311475409836073
0.004184908575843418,0.0057598582188746125
0.9689672933298995,0.9626623376623374
0.03257790368271955,0.026141628060886844
0.10500901364924024,0.12433537832310836
0.36015967035797053,0.4073461283917939
0.0005150656708730364,0.0003732736095558044
0.898467679629153,0.8954833893243751
0.4179114087046099,0.4778292521508936
0.0005794488797321662,0.0
0.6222637136234865,0.5698051948051948
0.000321916044295648,0.0
0.000321916044295648,0.0
0.00045068246201390683,0.0
0.004957507082152975,0.006543967280163593
0.5904584084470769,0.663467902051622
0.00302601081637909,0.002316346790205164
0.44591810455833075,0.44621676891615514
0.6016610867885658,0.5470779220779222
0.3485063095544682,0.3537832310838443
0.000321916044295648,0.0
0.004957507082152975,0.006543967280163593
0.12342261138295132,0.10318949343339592
0.5828611898016998,0.5811860940695294
0.9370976049446298,0.9255649091714668
0.00045068246201390683,0.0008179959100204489
0.7698300283286121,0.7421355782011523
0.0014808138037599792,0.0008861320336730169
0.00019314962657738917,0.0004089979550102244
0.7544424414112795,0.7451942740286295
0.06303116147308781,0.07034764826175864
0.857584342003605,0.902382528127069
0.007983517898532064,0.009304386353566674
0.0009657481328869434,0.0003732736095558044
0.004506824620139069,0.0057598582188746125
0.052794231264486194,0.0515422077922078
0.9236415142930715,0.9128834355828217
0.6968194694823591,0.6501623376623376
0.0008369817151686844,0.0032467532467532452
0.621684264743755,0.694904037061549
0.000708215297450425,0.0
0.4256373937677054,0.42617586912065425
0.006760236930208599,0.007361963190184038
0.000321916044295648,0.0
0.04365181560648981,0.03673064195896758
0.38610610352820013,0.3421266233766234
0.000321916044295648,0.0004089979550102244
0.21922482616533603,0.19999999999999998
0.00038629925315477736,0.0
0.5433298995621941,0.5452157598499061
0.5833118722637134,0.5513251213139233
0.6826551635333499,0.6740286298568507
0.09728302858614475,0.11574642126789363
0.8652459438578424,0.8445616883116881
0.0007725985063095548,0.0
0.0007725985063095548,0.0012269938650306736
0.8255858872006178,0.8296435272045031
0.004571207828998197,0.005725971370143143
0.6102240535668293,0.6052281789986712
0.7689286634045835,0.748786860768944
0.6701004378058207,0.6814258911819886
0.0030903940252382197,0.0022514071294559073
0.0011588977594643314,0.0012269938650306736
0.4766288951841356,0.43598357596117965
0.004506824620139069,0.0057598582188746125
0.38217872778779266,0.385685071574642
0.18020860159670365,0.1967280163599181
0.5793844965233066,0.5754601226993863
0.559812001030131,0.5566462167689159
0.000321916044295648,0.0
0.001223280968323461,0.003652597402597402
0.0028328611898017003,0.0022514071294559073
0.3327968065928404,0.36863092600797537
0.3490213752253414,0.39477167438782274
0.6505279423126444,0.6615384615384614
0.0,0.0
0.7776847798094257,0.7439123376623376
0.17988668555240794,0.23172352680549418
0.06270924542879217,0.050656660412757994
0.00012876641771825953,0.0
0.000708215297450425,0.0003752345215759844
0.003347926860674738,0.002626641651031891
0.262941024980685,0.22247107129525948
0.896021117692505,0.898311444652908
0.000321916044295648,0.0
0.851081637908834,0.8506566604127581
0.03154777234097346,0.05538325210456362
0.0005150656708730364,0.0008179959100204489
0.0008369817151686844,0.0
0.11073911923770278,0.09118198874296435
0.5766160185423641,0.6558570483123766
0.7100824105073397,0.7200750469043153
0.9066443471542618,0.891891891891892
0.03289981972701519,0.037627811860940684
0.5745557558588721,0.5701431492842535
0.000321916044295648,0.0004089979550102244
0.4745042492917847,0.47566462167689144
0.000321916044295648,0.0
0.9820370847283032,0.9760744350908287
0.004313674993561677,0.006899350649350645
0.5754571207829002,0.5423665546845836
0.0005794488797321662,0.002435064935064934
0.5685681174349733,0.510146103896104
0.0002575328354365186,0.0
0.0016739634303373674,0.0008861320336730169
0.7830285861447336,0.7536552946389015
0.2335822817409221,0.20251623376623382
0.26229719289209363,0.22970779220779228
0.0030903940252382197,0.0039875941515285784
0.000708215297450425,0.0
0.0005150656708730364,0.0
0.003862992531547771,0.0022396416573348273
0.012168426474375485,0.01727957465662384
0.24942055112026795,0.2792852415618798
0.040690187998969875,0.04826175869120654
0.08794746330157095,0.08076298701298702
0.0005150656708730364,0.002029220779220778
0.48377543136749923,0.4224837662337665
0.6855524079320118,0.6603210153042178
0.0009013649240278137,0.0012269938650306736
0.00012876641771825953,0.0
0.00012876641771825953,0.0
0.5340587174864794,0.5374390784226852
0.000321916044295648,0.0
0.025624517125933555,0.01919258769027135
0.13430337368014425,0.11688311688311692
0.03483131599278906,0.040490797546012244
0.00405614215812516,0.002626641651031891
0.0016739634303373674,0.0044642857142857114
0.0009013649240278137,0.0003752345215759844
0.000321916044295648,0.0
0.0009013649240278137,0.0003752345215759844
0.002897244398660831,0.002316346790205164
0.5636749935616793,0.5626938413823663
0.7505150656708724,0.7419222903885475
0.0037986093226886437,0.0022396416573348273
0.5394025238217874,0.47849025974025994
0.47907545712078287,0.4772983114446531
0.000321916044295648,0.0
0.0024465619366469244,0.004870129870129869
0.006438320885912956,0.007361963190184038
0.0016739634303373674,0.0011198208286674137
0.6908962142673187,0.7640635340833891
0.4781097089878959,0.47542213883677287
0.0005794488797321662,0.0
0.004571207828998197,0.005725971370143143
0.003734226113829512,0.006087662337662336
0.37799381921194924,0.41205139565795307
0.0021890291012104067,0.0022514071294559073
0.0009657481328869434,0.003652597402597402
0.000708215297450425,0.002435064935064934
0.30215039917589465,0.27191558441558444
0.7993175379860936,0.7838745800671892
0.000321916044295648,0.0
0.8513391707442705,0.8258928571428571
0.00045068246201390683,0.0008179959100204489
0.0016739634303373674,0.0016359918200408979
0.36080350244656184,0.3660531697341512
0.0014808138037599792,0.0011257035647279535
0.0014808138037599792,0.0008861320336730169
0.00012876641771825953,0.0
0.98596446046871,0.9805050952591942
0.0005150656708730364,0.0003732736095558044
0.00012876641771825953,0.0
0.044166881277362846,0.08063801506424459
0.0054725727530260115,0.008522727272727263
0.006760236930208599,0.007532122286220644
0.0030903940252382197,0.0039875941515285784
0.47688642801957276,0.5486432825943088
0.16559361318568114,0.1463414634146342
0.40194437290754564,0.3951219512195122
0.05981200103013132,0.048405253283302065
0.21999742467164543,0.24553275976174732
0.0028328611898017003,0.0020449897750511223
0.6467293329899565,0.6425357873210632
0.0005150656708730364,0.0008179959100204489
0.0005150656708730364,0.0008179959100204489
0.730878186968838,0.736585365853659
0.0018027298480556276,0.0018761726078799221
0.8323461241308265,0.8864990072799476
0.0024465619366469244,0.001985440105890141
0.1050733968580994,0.08968105065666046
0.000321916044295648,0.0
0.985385011588978,0.980368098159509
0.841617306206541,0.8424015009380867
0.006760236930208599,0.010957792207792201
0.0008369817151686844,0.0003752345215759844
0.6418362091166625,0.6491557223264539
0.000708215297450425,0.002435064935064934
0.6680401751223277,0.6544085068675237
0.7519314962657737,0.7431492842535784
0.44862219933041475,0.4068682344158268
0.11543909348441928,0.08435983575961183
0.3613829513262944,0.408669755129054
0.000321916044295648,0.0004089979550102244
0.0037986093226886437,0.006087662337662336
0.0005150656708730364,0.0
0.870074684522276,0.8682926829268297
0.000321916044295648,0.0
0.833955704352305,0.810810810810811
0.00045068246201390683,0.0016233766233766224
0.3916430594900847,0.34740259740259744
0.8136106103528202,0.8187617260787993
0.21671388101983002,0.22781186094069525
0.3929307236672675,0.38311444652908067
0.7537342261138292,0.7187500000000003
0.0030903940252382197,0.0024539877300613472
0.003154777234097348,0.006087662337662336
0.00045068246201390683,0.0003732736095558044
0.757017769765645,0.732362821948488
0.0030903940252382197,0.006087662337662336
0.8095544681946945,0.7824545857332744
0.0014808138037599792,0.00033090668431502333
0.0005150656708730364,0.002029220779220778
0.5809940767447853,0.5490854796565885
0.8168941540046348,0.8089979550102243
0.0009657481328869434,0.0003752345215759844
0.000321916044295648,0.0004089979550102244
0.0135204738604172,0.02038103677447941
0.6823976306979143,0.632305194805195
0.000321916044295648,0.0016233766233766224
0.0010945145506052023,0.00033090668431502333
0.00045068246201390683,0.0003732736095558044
0.000321916044295648,0.0016233766233766224
0.0009657481328869434,0.0003732736095558044
0.7753669842904969,0.7808630393996245
0.3151558073654388,0.3566681435533897
0.7972572753026009,0.7625811688311687
0.7686711305691479,0.7574642126789364
0.0002575328354365186,0.0
0.043523049188771576,0.05071574642126788
0.5402395055369563,0.5382413087934559
0.002317795518928665,0.001772264067346034
0.46240020602626836,0.41993281075028005
0.0002575328354365186,0.001217532467532467
0.0014808138037599792,0.0011198208286674137
0.000321916044295648,0.0
0.4132758176667525,0.3702874206793578
0.9842261138295133,0.9817370129870135
0.3946690703064642,0.4500330906684316
0.871040432655163,0.8494318181818181
6.438320885912976e-05,0.0
0.15252382178727789,0.1313320825515947
0.6847798094257019,0.7594308405029788
0.00656708730363121,0.004852556924225459
0.06605717228946689,0.07525562372188138
0.8494720576873555,0.8421052631578945
0.9069662631985573,0.8887987012987018
0.000321916044295648,0.0004089979550102244
0.0017383466391964976,0.0016359918200408979
0.0015451970126191083,0.00033090668431502333
0.9847411795003854,0.9829545454545453
0.8353077517383471,0.8068181818181822
0.4764357455575585,0.4168019480519479
0.39396085500901357,0.4490403706154868
0.40677311357198054,0.4645929847782927
0.0005150656708730364,0.0
0.002510945145506054,0.0022153300841825426
0.784831315992789,0.7742331288343554
0.0005150656708730364,0.0
0.919842904970383,0.9075664621676887
0.0009013649240278137,0.0
0.0006438320885912954,0.0
0.00012876641771825953,0.0
0.3855266546484679,0.4384513567174059
0.0016739634303373674,0.0006618133686300468
0.4782384754056145,0.43784994400895877
0.34605974761782154,0.3917935142289876
0.06850373422611383,0.10988037217545422
0.0009657481328869434,0.0004430660168365084
0.750321916044295,0.741104294478527
0.8192119495235638,0.7897727272727274
0.9482359000772596,0.9362824675324676
0.5768735513778007,0.5774859287054411
0.20506052021632776,0.2188139059304702
0.0002575328354365186,0.0004089979550102244
0.00045068246201390683,0.0
0.010301313417460722,0.00783874580067189
0.4188127736286375,0.4788219722038388
0.06579963945403039,0.07484662576687116
0.0016095802214782374,0.0011198208286674137
0.0007725985063095548,0.0003732736095558044
0.000708215297450425,0.0
0.634496523306721,0.604703247480403
0.2261782127221221,0.25314361350099285
0.3746458923512748,0.3783231083844578
0.9638810198300274,0.9530350022153306
0.6247102755601337,0.5935050391937292
0.9399304661344322,0.9304703476482613
0.002768477980942571,0.0022514071294559073
0.6542621684264742,0.7250165453342161
0.5740406901879987,0.5752345215759852
0.30215039917589465,0.3388484447385839
0.0017383466391964976,0.0011198208286674137
0.00045068246201390683,0.0
0.1852948750965748,0.23881258307487835
0.4905356682977079,0.4885553470919324
0.71375225341231,0.6696428571428572
0.00012876641771825953,0.0
0.4983904197785215,0.4362824675324675
0.7413726500128768,0.7041396103896107
0.9620782899819725,0.9621013133208257
0.005730105588462527,0.006202924235711119
0.23667267576615997,0.21876172607879923
0.40606489827452996,0.36394176931690936
0.7623615761009521,0.7677298311444651
0.6673963430337373,0.6621676891615541
0.06721607004893121,0.042553191489361715
0.0074040690187998975,0.010957792207792201
0.6285088848828222,0.7001985440105896
0.0009013649240278137,0.0003732736095558044
0.6973989183620908,0.6770048737261857
0.8804403811485958,0.8803001876172606
0.971413855266546,0.966314935064935
0.32526397115632216,0.33210633946830254
0.0002575328354365186,0.0004089979550102244
0.00045068246201390683,0.0003732736095558044
0.4757275302601082,0.47648261758691174
0.0005794488797321662,0.0
0.0007725985063095548,0.0003732736095558044
0.00038629925315477736,0.0003732736095558044
0.2122714396085499,0.225766871165644
0.9656193664692249,0.9678984695782009
0.0005150656708730364,0.002029220779220778
0.0017383466391964976,0.0009927200529450703
0.26139582796806593,0.2446529080675423
0.698171516868401,0.7088180112570355
0.7749806850373427,0.780487804878049
0.023757404069018797,0.041648205582631825
0.004184908575843418,0.0057598582188746125
0.3145763584857069,0.35307743216412996
0.5651558073654388,0.6426207809397756
0.010365696626319856,0.013798701298701303
0.003219160442956478,0.0022514071294559073
0.00045068246201390683,0.0
0.0005150656708730364,0.0
0.6723538501158897,0.746194573130378
0.11286376513005407,0.11879549966909335
0.0016095802214782374,0.0016359918200408979
0.25444244141127986,0.2666666666666666
6.438320885912976e-05,0.0
0.13134174607262425,0.09929078014184398
0.004184908575843418,0.006899350649350645
0.013391707442698943,0.017586912065439657
0.003862992531547771,0.004873726185201594
0.0005794488797321662,0.0
0.6997167138810195,0.6787771377935314
0.0019958794746330172,0.0013291980505095258
0.000321916044295648,0.0004089979550102244
0.15690187998969862,0.17471872931833232
0.7444630440381151,0.7378323108384451
0.0002575328354365186,0.0
0.6510430079835177,0.6622889305816135
0.05375997939737314,0.05062872270019857
0.8291913468967288,0.8011363636363641
0.467228946690703,0.5373924553275979
0.0014808138037599792,0.004058441558441556
0.00830543394282771,0.0066181336863004635
6.438320885912976e-05,0.0
0.8177955189286633,0.8102249488752554
0.7732423383981459,0.7789868667917449
